"fieldName","dataType","layoutIndex","helpText"
"grapple_autoAimAngle","float","0","Angle in front of view to search for grapple auto-aim targets"
"grapple_swingType","int","0",""
"grapple_swingGravity","float","0","How much to scale gravity by while swinging"
"grapple_swingHoldTime","float","0","How long stick must be pushed for before swing mode is entered/exited"
"grapple_swingMinLength","float","0","Only allow swing if the grapple length is at least this long"
"grapple_swingAccel","float","0","How fast to accelerate when swinging"
"grapple_swingMaxSpeed","float","0","Maximum swinging speed"
"grapple_rollStrength","float","0","General strength of the grapple view roll effect"
"grapple_rollMax","float","0","Maximum view roll from the grapple"
"grapple_rollViewAngleMin","float","0","Angle from the crosshair the grapple point needs to be before grapple view angle roll starts happening"
"grapple_rollViewAngleMax","float","0","Angle from the crosshair the grapple point needs to be before grapple view angle roll is at maximum strength"
"grapple_rollDistanceMin","float","0","Distance from grapple point before grapple view angle roll starts happening"
"grapple_rollDistanceMax","float","0","Distance from grapple point before grapple view angle roll is at maximum strength"
"grapple_attachVerticalBoost","float","0","Vertical boost given when attaching (it won't add any boost if vertical speed is already at this boost value)"
"grapple_detachVerticalBoost","float","0","Vertical boost given when detaching after passing the grapple point"
"grapple_detachVerticalMaxSpeed","float","0","Limits vertical boost from grapple_detachVerticalBoost"
"grapple_detachHorizontalMaxSpeed","float","0","Limits horizontal boost from grapple_detachHorizontalBoost"
"grapple_detachGravityTime","float","0","After detaching, blend gravity back to normal over this time"
"grapple_detachGravityScale","float","0","After detaching, blend gravity back to normal, starting from this initial value"
"grapple_detachGravitySpeed","float","0","The maximum upwards speed the player can have for the grapple detach gravity to be applied"
"grapple_detachLengthMin","float","0","Minimum length of grapple line (always detaches when shorter than this)"
"grapple_detachLengthMax","float","0","Minimum length of grapple line (detaches when shorter than this and at full speed)"
"grapple_detachAwaySpeed","float","0","Grapple detaches when moving away from it at this speed"
"grapple_gravityFracMin","float","0","Fraction of gravity used when grappling; fights with grapple_accel"
"grapple_gravityFracMax","float","0","Fraction of gravity used when grappling and pulling away from the grapple or pushing under it; fights with grapple_accel"
"grapple_detachSpeedLoss","float","0","Reduces speed when grapple detaches"
"grapple_detachSpeedLossMin","float","0","grapple_detachSpeedLoss doesn't reduce speed lower than this"
"grapple_detachLowSpeedThreshold","float","0","Grapple detaches when below this speed for grapple_detachLowSpeed(Ground)Time"
"grapple_detachLowSpeedMeleeThreshold","float","0","Grapple detaches when below this speed for grapple_detachLowSpeed(Melee)Time"
"grapple_detachLowSpeedSwingThreshold","float","0","Grapple detaches when below this speed for grapple_detachLowSpeedSwingTime"
"grapple_detachLowSpeedTime","float","0","Grapple detaches when below grapple_detachSpeedThreshold for this length of time in the air"
"grapple_detachLowSpeedWallTime","float","0","Grapple detaches when below grapple_detachLowSpeedThreshold for this length of time when wall running"
"grapple_detachLowSpeedGroundTime","float","0","Grapple detaches when below grapple_detachLowSpeedThreshold for this length of time on the ground"
"grapple_detachLowSpeedMeleeTime","float","0","Grapple detaches when below grapple_detachLowSpeedMeleeThreshold for this length of time while meleeing"
"grapple_detachLowSpeedSwingTime","float","0","Grapple detaches when below grapple_detachLowSpeedSwingThreshold speed for this length of time while swinging"
"grapple_impactVerticalBoost","float","0","Vertical boost given when hitting the grapple point"
"grapple_impactVerticalMaxSpeed","float","0","Limits vertical boost from grapple_impactVerticalBoost"
"grapple_speedRampMin","float","0","Start pull speed at this value"
"grapple_speedRampMax","float","0","Max out pull speed at this value"
"grapple_speedRampTime","float","0","Ramp up pull speed from min to max over this time"
"grapple_swingingSpeedRampMin","float","0","Start pull speed at this value (while swinging)"
"grapple_swingingSpeedRampMax","float","0","Max out pull speed at this value (while swinging)"
"grapple_swingingSpeedRampTime","float","0","Ramp up pull speed from min to max over this time (while swinging)"
"grapple_accel","float","0","How fast the grapple will accelerate to the desired pull speed"
"grapple_decel","float","0","How fast the grapple will decelerate the speed that is not along the pull direction"
"grapple_power_regen_delay","float","0",""
"grapple_power_regen_rate","float","0",""
"grapple_airSpeedMax","float","0","Max speed from player movement controls while grappling"
"grapple_airAccel","float","0","Acceleration from player movement controls while grappling (fights with grapple_decel)"
"grapple_lastZiplineCooldown","float","0","How much time must have passed before the grapple is able to re-attach to the last used zipline"
"skydive_speed_min","float","0","Speed of player when they have the movement stick pulled all the way back"
"skydive_speed_neutral","float","0","Speed of player when the movement stick is in the neutral position"
"skydive_speed_max","float","0","Speed of player when the movement stick is pushed all the way forward"
"skydive_acceleration_min","float","0","Minimum acceleration (reached when travelling at the highest speed) while skydiving"
"skydive_acceleration_max","float","0","Maximum acceleration (reached when travelling at the lowest speed) while skydiving"
"skydive_deceleration_min","float","0","Minimum deceleration (forward stick at rest) when skydiving"
"skydive_deceleration_max","float","0","Maximum deceleration (forward stick fully pulled back) when skydiving"
"skydive_glide_speed","float","0","Speed when the player is gliding (when the dive angle is less than or equal to the glide angle)"
"skydive_glide_acceleration_min","float","0","Minimum acceleration (reached when travelling at the highest speed) while gliding (when the dive angle is less than or equal to the glide angle)"
"skydive_glide_acceleration_max","float","0","Maximum acceleration (reached when travelling at the lowest speed) while gliding (when the dive angle is less than or equal to the glide angle)"
"skydive_glide_deceleration_min","float","0","Minimum deceleration (forward stick at rest) when gliding"
"skydive_glide_deceleration_max","float","0","Maximum deceleration (forward stick fully pulled back) when gliding"
"skydive_glide_angle","float","0","The player is considered gliding when their dive angle is lower than this value"
"skydive_pitch_acceleration_min","float","0","The minimum rate the player's pitch will change (reached when travelling at the highest speed)"
"skydive_pitch_acceleration_max","float","0","The maximum rate the player's pitch will change (reached when travelling at the lowest speed)"
"skydive_yaw_smooth_time_min","float","0","Minimum time the player takes to smoothly turn to the desired yaw (when travelling at neutral speed)"
"skydive_yaw_smooth_time_max","float","0","Maximum time the player takes to smoothly turn to the desired yaw (when travelling at anticipate speed)"
"skydive_anticipate_speed","float","0","The speed of the player when they get near to the ground"
"skydive_anticipate_acceleration_min","float","0","Minimum acceleration (reached when travelling at full speed) when a skydiving player gets near to the ground"
"skydive_anticipate_acceleration_max","float","0","Maximum acceleration (reached when travelling at neutral speed or lower) when a skydiving player gets near to the ground"
"skydive_anticipate_deceleration_min","float","0","Minimum deceleration (forward stick at rest) when a skydiving player gets near to the ground"
"skydive_anticipate_deceleration_max","float","0","Maximum deceleration (forward stick pulled all the way back) when a skydiving player gets near to the ground"
"skydive_anticipate_forward_speed","float","0","Maximum additional velocity added in the camera direction if they push the forward stick forward/back while nearing the ground"
"skydive_anticipate_forward_acceleration","float","0","Maximum rate of additional velocity added in the camera direction if they push the forward stick forward/back while nearing the ground"
"skydive_strafe_angle","float","0","Maximum angle the player can strafe sideways when skydiving"
"skydive_strafe_acceleration_min","float","0","Minimum rate (when side stick is almost at rest) that sideways speed can change"
"skydive_strafe_acceleration_max","float","0","Maximum rate (when side stick is at full tilt) that sideways speed can change"
"skydive_anticipate_strafe_acceleration_min","float","0","Minimum rate (when side stick is almost at rest) that sideways speed can change when nearing the ground"
"skydive_anticipate_strafe_acceleration_max","float","0","Maximum rate (when side stick is at full tilt) that sideways speed can change when nearing the ground"
"skydive_forward_pose_parameter_smooth_time","float","0","How long it takes for the forward pose parameter to smoothly reach its goal"
"skydive_side_pose_parameter_smooth_time","float","0","How long it takes for the side pose parameter to smoothly reach its goal"
"skydive_max_distance_from_ground","float","0","Distance from ground before player starts entering into anticipation mode"
"skydive_max_distance_from_wall","float","0","Distance from a wall before player starts entering into anticipation mode"
"skydive_max_distance_from_hover_tank","float","0","Distance from a hover tank before the player starts entering into anticipation mode"
"skydive_finish_distance","float","0","Distance from the ground before the player exits skydive"
"skydive_slipAcceleration","float","0","How fast speed changes when slipping while skydiving (on a leviathan)"
"skydive_slipSpeed","float","0","How fast to slip while skydiving (on a leviathan)"
"sharedEnergyTotal","int","0","How much shared energy this entity starts with"
"sharedEnergyRegenDelay","float","0","How long before this entity starts regening its shared energy after firing"
"sharedEnergyRegenRate","float","0","Per second regen of shared energy"
"deathcamRotateSpeed","float","0","How fast deathcam lookat camera movement interpolates to the killer"
"deathcamDistanceMin","float","0","Minimum distance the camera can be away from viewing the players killer"
"deathcamDistanceMax","float","0","Maximum distance the camera can be away from viewing the players killer"
"deathcamDistanceGrowRate","float","0","Rate at which the camera distance from the players killer changes per second"
"deathcamExtraHeight","float","0","Additional height above the players ragdoll which the camera will center its view"
"deathcamMinHeight","float","0","Minimum height the camera should be above the players ragdoll"
"deathcamLookdownTime","float","0","Time taken to look at ragdoll if the player was not killed by a different valid game entity(other player, npc, etc)"
"deathcamLookdownPitch","float","0","Eventual pitch down the camera will interpolate to if the player was not killed by a different valid game entity(other player, npc, etc)"
"chasecamDistanceMax","float","0","Distance a chase camera observer will be at"
"chasecamMaxOrbitDepth","float","0","Maximum depth below the chase camera orbit origin that the camera can go"
"chasecamMaxPitchUp","float","0","Maximum pitch angle upward that chase camera will use. Works similar to 'cl_pitchup' but with negative values. Should be in interval (-90, 90)"
"chasecamOffsetUp","float","0","Extra distance the camera is moved upward from abs origin"
"chasecamOffsetRight","float","0","Extra distance the camera is moved to the right"
"chasecamOffsetForward","float","0",""
"leech_range","float","0","Range of leech action. 0 to disable."
"melee_cone_trace_range","float","0","400"
"melee_cone_trace_angle","float","0","40"
"mountZiplineTime","float","0","Time taken for player to mount up to a zipline and begin sliding"
"useZiplineCooldown","float","0","Time before player can use the zipline again after detaching"
"ziplineSpeed","float","0","Maximum speed when moving along zipline"
"ziplineAcceleration","float","0","Acceleration to zipline speed when moving along zipline"
"ziplineJumpOnAcceleration","float","0","Minimum acceleration to apply when the player jumps onto a zipline"
"ziplineJumpOffSpeed","float","0","Speed player will move at when they jump off a zipline"
"ziplineJumpOffDampScale","float","0","When the player detaches from a zipline, the current velocity is immediately scaled by this amount (i.e., 0 for instant stop, 1 for no change in speed)"
"ziplineDetachSpeed","float","0","Speed the player will move at when they naturally detach from the zipline at the end of its path"
"ziplineMaxVerticalDetachSpeed","float","0","The player's detach speed will be clamped to this value when they are detaching from a vertical zipline."
"ziplineRollStrength","float","0","General strength of the zipline view roll effect"
"ziplineRollMax","float","0","Maximum view roll angle from the zipline"
"ziplineRollViewAngleMin","float","0","Angle the crosshair to the zipline attach point needs to be before zipline roll starts happening"
"ziplineRollViewAngleMax","float","0","Angle the crosshair to the zipline attach point needs to be before zipline roll is at maximum strength"
"ziplineViewOffset","float3","0","Offset the player's view by this much from the rope while using a vertical zipline"
"swingRollStrength","float","0","General strength of the vine swinging view roll effect"
"swingRollMax","float","0","Maximum view roll angle from vine swinging"
"swingRollViewAngleMin","float","0","Angle the crosshair to the swing point needs to be before swing roll starts happening"
"swingRollViewAngleMax","float","0","Angle the crosshair to the swing point needs to be before swing roll is at maximum strength"
"swingRollDistanceMin","float","0","When the eye distance from the swing point is equal or less than this, then the roll strength will be zero"
"swingRollDistanceMax","float","0","When the eye distance from the swing point is equal or more than this, then the roll strength will be zero"
"pathGravityAcceleration","float","0","Affects the rate at which speed changes when going up/down along the path"
"ziprailAcceleration","float","0","Acceleration on rails that always tries to take you up to the default/flat speed."
"minSpeedFraction","float","0","Multiplier that determines the minimum speed that gravity acceleration can reduce the player speed to"
"maxSpeedMultiplier","float","0","Multiplier that determines the maximum speed that gravity acceleration can increase the player speed to"
"maxCameraRoll","float","0","Maximum value for camera roll"
"viewInfluenceOnJumpDirection","float","0","How strongly the view direction influences the jump off direction. Valid range is 0.0 to 1.0; 0 => 100% path direction, 1 => 100% view direction."
"minJumpOffSpeed","float","0","Player speed is clamped to this value when they jump off. Jump off speed is calculated as the current player speed along the jump off direction."
"maxJumpOffSpeed","float","0","Player speed is clamped to this value when they jump off. Jump off speed is calculated as the current player speed along the jump off direction."
"maxBankAngle","float","0","Maximum angle for 3P banking."
"bankCurveDist","float","0","We bank when we make a sharp turn, this is a measure of what a sharp turn is. Smaller value means tighter turns cause banking."
"detachDirMaxUpAngle","float","0","Restricting the vertical component of the jump off direction upwards. Range: 0 to 90. Does not affect path influence."
"detachDirMaxDownAngle","float","0","Restricting the vertical component of the jump off direction downwards. Range: 0 to 90. Does not affect path influence."
"ziprailDetachSpeed","float","0","Speed the player will move at when they naturally detach from the ziprail at the end of its path."
"ziprailMaxCurvatureRollAngle","float","0","Maximum camera roll angle we can get from based on the curvature of the zipline spline."
"rodeoCooldownTime","float","0","Time before player can initiate rodeo again"
"rodeoViewdriftMinTitanSpeed","float","0","Apply minimum drift when Titan is moving at this speed or below"
"rodeoViewdriftMaxTitanSpeed","float","0","Apply maximum drift when Titan is moving at this speed or above"
"rodeoViewdriftPitchScaleMin","float","0","Minimum amount of vertical drift while in rodeo"
"rodeoViewdriftPitchScaleMax","float","0","Maximum amount of vertical drift while in rodeo"
"rodeoViewdriftPitchSpeedMin","float","0","Minimum speed of vertical drift while in rodeo"
"rodeoViewdriftPitchSpeedMax","float","0","Maximum speed of vertical drift while in rodeo"
"rodeoViewdriftYawScaleMin","float","0","Minimum amount of horizontal drift while in rodeo"
"rodeoViewdriftYawScaleMax","float","0","Maximum amount of horizontal drift while in rodeo"
"rodeoViewdriftYawSpeedMin","float","0","Minimum speed of horizontal drift while in rodeo"
"rodeoViewdriftYawSpeedMax","float","0","Maximum speed of horizontal drift while in rodeo"
"aimAngleBackwardEnd","float","0","Angle when backward animation stops being used"
"aimAngleForwardStart","float","0","Angle when forward animation starts being used"
"aimAngleForwardEnd","float","0","Angle when forward animation stops being used"
"aimAngleBackwardStart","float","0","Angle when backward anim starts being used again"
"cockpitSwayGain","float","0","Scale applied to all cockpit sway values"
"cockpitSwayMinOriginX","float","0","Min cockpit sway translation in X direction"
"cockpitSwayMinOriginY","float","0","Min cockpit sway translation in Y direction"
"cockpitSwayMinOriginZ","float","0","Min cockpit sway translation in Z direction"
"cockpitSwayMaxOriginX","float","0","Max cockpit sway translation in X direction"
"cockpitSwayMaxOriginY","float","0","Max cockpit sway translation in Y direction"
"cockpitSwayMaxOriginZ","float","0","Max cockpit sway translation in Z direction"
"cockpitSwayMinAnglePitch","float","0","Min cockpit sway rotation in pitch direction"
"cockpitSwayMinAngleYaw","float","0","Min cockpit sway rotation in yaw direction"
"cockpitSwayMinAngleRoll","float","0","Min cockpit sway rotation in roll direction"
"cockpitSwayMaxAnglePitch","float","0","Max cockpit sway rotation in pitch direction"
"cockpitSwayMaxAngleYaw","float","0","Max cockpit sway rotation in yaw direction"
"cockpitSwayMaxAngleRoll","float","0","Max cockpit sway rotation in roll direction"
"cockpitSwayTurnAngleFactor","float","0","Amount of cockpit angle when turning"
"cockpitSwayTurnAngleRollFactor","float","0","Amount of cockpit roll when turning"
"cockpitSwayTurnOriginFactor","float","0","Amount of cockpit translation when turning"
"cockpitSwayMoveAngleFactor","float","0","Amount of cockpit angle when moving"
"cockpitSwayMoveAngleRollFactor","float","0","Amount of cockpit roll when moving"
"cockpitSwayMoveOriginFactor","float","0","Amount of cockpit translation when moving"
"cockpit_spring_originDamping","float","0","Rate of spring's energy loss."
"cockpit_spring_originConstant","float","0","Strength of spring's return to center."
"cockpit_spring_yawDamping","float","0","Rate of spring's energy loss."
"cockpit_spring_yawConstant","float","0","Strength of spring's return to center."
"cockpit_spring_pitchDamping","float","0","Rate of spring's energy loss."
"cockpit_spring_pitchConstant","float","0","Strength of spring's return to center."
"cockpit_spring_rollDamping","float","0","Rate of spring's energy loss."
"cockpit_spring_rollConstant","float","0","Strength of spring's return to center."
"cockpit_stepJolt_origin","float3","0","Cockpit jolt per footstep."
"cockpit_stepJolt_angles","float3","0","Cockpit jolt per footstep."
"damageImpulseScale","float","0","Scales velocity gained from bullet impacts"
"damageImpulseScaleAir","float","0","Scales velocity gained from bullet impacts when in the air"
"damageImpulseSpeedBoostLimit","float","0","Maximum velocity bullet impacts can give you"
"damageImpulseSpeedLossLimit","float","0","Minimum velocity bullet impacts will reduce you to in the direction you are pushing"
"titan_footstep_damage","float","0","Damage applied each second by Titan footstep damage"
"titan_footstep_damage_min_speed","float","0","Minimum speed Titan must be moving at to apply footstep damage (<= 0 to always do it)"
"titan_footstep_damage_height_check_ratio","float","0","Ratio of Titan's height that victim's box must intersect with for damage to happen"
"titan_footstep_damage_interval","float","0","Amount of time to wait before applying Titan footstep damage again"
"titan_footstep_damage_dist_interval","float","0","Amount of distance to move before applying Titan footstep damage again"
"sprintViewOffset","float","0","How far to slide the player's down as they enter a sprinting state."
"sprintStartDelay","float","0","How long to wait before transitioning into sprintViewOffset."
"sprintStartDuration","float","0","How long to take to transition into sprintViewOffset."
"sprintStartFastDuration","float","0","How long to take to transition into sprintViewOffset after landing from a sprinting jump."
"sprintEndDuration","float","0","How long to take to transition out of sprintViewOffset."
"sprinttiltMaxRoll","float","0","Degrees of view tilt when turning while sprinting"
"aimassist_bounds_override","float","0",""
"aimassist_adspull_centerRadius","float","0",""
"aimassist_adspull_headshotRadius","float","0",""
"gibSpeed","float","0",""
"gibAngularSpeed","float","0",""
"gibMaxDist","float","0",""
"jumpNoiseDuration","float","0","Duration of noise created by jumping"
"jumpNoiseRadius","float","0","Radius of noise created by jumping"
"superJumpNoiseRadius","float","0","Radius of noise created by super jumping"
"dodgeNoiseRadius","float","0","Radius of noise created by dodging"
"landingNoiseDuration","float","0","Duration of noise created by landing from a fall"
"landingNoiseRadius","float","0","Radius of noise created by landing from a fall"
"hardLandingNoiseRadius","float","0","Radius of noise created by heavily landing from a fall"
"hardFallDist","float","0","Approximate distance the player must fall to trigger a 'heavy landing' sound. Converted into and compared against impact velocity."
"landDistLow","float","0","Minimum distance (in feet) the player must fall to trigger a 'low land' animation. Converted into and compared against impact velocity."
"landDistMedium","float","0","Minimum distance (in feet) the player must fall to trigger a 'medium land' animation. Converted into and compared against impact velocity."
"landDistHigh","float","0","Minimum distance (in feet) the player must fall to trigger a 'high land' animation. Converted into and compared against impact velocity."
"magneticRange","float","0","Range for magnetic grenade attraction. 0 for off"
"aiEnemy_priority","int","0","AI will consider enemy priority when deciding who to shoot. Higher values = more likely to shoot at this class than other classes"
"camera_lcdStartupTime","float","0",""
"pitchOffsetScale","float","0","Max distance to translate the player's view forward as he looks down."
"gravityScale","float","0","How affected the player is by gravity."
"passThroughThickness","int","0","The thickness of a player for pass through bullets"
"airSlowMoSpeed","float","0",""
"isPrime","bool","0","Sets whether the titan is prime"
"healthpacks","bool","0","Enables usage of health packs"
"crouch","bool","0","Enables crouching"
"mechanical","bool","0","Spawn mechanical gib instead of fleshy gib"
"canJumpWhileCrouched","bool","0","Allows player to jump when in crouch"
"doFaceAnim","bool","0","Should do face animation for model"
"localGravityFollowsGround","bool","0","The player's local gravity direction follows the normal of the ground they are standing on"
"localGravityBlendWhileInAir","bool","0","When disabled, local gravity will stop rotating while the player is in the air"
"localGravityBlendWhileWallrunning","bool","0","When disabled, local gravity will stop rotating while the player is wallrunning"
"start_with_shields","bool","0",""
"use_damage_states","bool","0",""
"keep_title_on_autotitan","bool","0",""
"rodeo_allow","bool","0",""
"hasLeftRightEmbarks","bool","0",""
"jump","bool","0","Enables basic jump"
"doubleJump","bool","0","Enables double jump"
"player_doubleJumpAirControl","bool","0","Enables air control during double jump"
"superjumpCanUseAfterWallrun","bool","0","Allows the use of super jump after wallrunning"
"automantle","bool","0","Enables climbing onto objects while jumping"
"mantlePitchLeveling","bool","0","Restores pitch to horizontal while mantling"
"glideRestoreOnRespawn","bool","0","Restore to the Maximum glide duration on player respawned."
"glideRechargeOnlyInGroundedState","bool","0","The glide meter will only recharge if the player is in a grounded state (mantling, wall-climbing, and ziplining included)."
"glideRechargeOnlyWhenFeetOnGround","bool","0","The glide meter will only recharge if the player's feet are touching ground (i.e. not airborne in any way)."
"boostEnabled","bool","0","Enables boost"
"boostRepeatedBoostsAreShort","bool","0","If true then repeated boosts (boosts without full glide meter) are short and immediately transition to jet state"
"jetpackEnabled","bool","0","Enables jetpack"
"jetpackScriptToActivate","bool","0","Jetpack can only be activated by calling script function SetActivateJetpack( bool activate )."
"jetpackToggleOn","bool","0","When the jetpack is first turned on, it will remain on and maintain the player's current height"
"jetpackToggleOff","bool","0","While the jetpack is toggled on, it can be toggled off again by tapping jump"
"jetpackPitchMovement","bool","0","When enabled, your view's pitch angle will affect your movement direction rather than just the yaw"
"jetpackFloatLook","bool","0","When enabled, the player view's pitch/yaw/roll angles are unclamped while jetpacking"
"jetpackAfterburnerTouchesGround","bool","0","While the jetpack afterburners are activated, controls whether the player can ""stick"" to the ground if they are close to it."
"jetpackAfterburnerBoundToJump","bool","0","Instead of pressing sprint to activate the afterburners, jumping will do it."
"jetpackAfterburnerIsSticky","bool","0","Once activated, the jetpack afterburners remain activated as long as the stick is pushed forward"
"glideEnabled","bool","0","Enables glide"
"glideScriptToActivate","bool","0","Glide can only be activated by calling script function SetActivateGlide( bool activate )."
"glideHoldInputActivation","bool","0","Glide can be activated by holding down the input for a duration."
"glideUpwardsBoostEnabled","bool","0","On activation of glde, player will experience an upwards boost of velocity if enabled"
"glideUpwardsBoostActivateOncePerGlide","bool","0","When feathing glide activation, updwards boost will only activate once on the initial glide until the player touches ground"
"airStrafeEnabled","bool","0","Enables air strafe."
"hoverEnabled","bool","0","Enables ADS hover"
"fx_jetwash_enabled","bool","0","Indicates if jetwash effects are enabled."
"climbEnabled","bool","0","Enables wall climbing"
"climbingNoSlide","bool","0","Prevents the player from sliding down when trying to grab a wall while falling"
"wallrun","bool","0","Enables wall running"
"wallstickEnabled","bool","0","Enables wall stick. You must also have wall running enabled for this to work."
"wallrunDuckCausesFallOff","bool","0","Ducking will cancel the player's wall run"
"wallrunMagnetizeToWall","bool","0","When enabled, the player's feet will align to the wallrun wall over time"
"player_wallrunOneHanded","bool","0","Switch to single-hand viewmodel mode when wallrunning."
"wallrunSameWallAllowed","bool","0","Allows wallrun on the same wall twice in a row, using wallrunSameWallHeight and wallrun_sameWallSlope."
"dodge","bool","0","Enables dodge"
"slide","bool","0","Enables sliding"
"player_slideBoostEnabled","bool","0","Enables boosted slides."
"player_slideSuperJumpEnabled","bool","0","Enables double tapping jump when sliding to do a larger jump"
"grapple_detachOnGrapple","bool","0","If the player tries to grapple while the grapple is already active, it will detach/retract the grapple instead"
"grapple_touchGroundOnAttach","bool","0","Touch the ground when the player's grapple attaches to something (so it resets double jump among other things)"
"grapple_touchGroundOnDetach","bool","0","Touch the ground when the player's grapple dettaches (so it resets double jump among other things)"
"grapple_disableWeaponsWhenActive","bool","0","Holster weapons when the grapple is used"
"grapple_swing","bool","0","Enable swing mode support for the grapple"
"grapple_swingSticky","bool","0","Once in swing mode, stay in swing mode"
"skydive_forceAnticipation","bool","0","Skydive will skip direction to the anticipation stage."
"sharedEnergyAllowOveruse","bool","0","Allow shots to fire if there's greater than zero shared energy available."
"context_action_can_melee","bool","0","Can this guy melee?"
"context_action_can_use","bool","0","Can this guy use?"
"ziplineCanMelee","bool","0","Whether the player can do a melee attack while ziplining"
"quadMoveAnims","bool","0","Splits run and walk animations into _LEFT/_RIGHT/_FORWARD/_BACK activities"
"sprintAnimOrientToMoveDir","bool","0","Orients player body to face the move direction while sprinting, instead of the aim direction"
"forceAimYawToEye","bool","0","Always snap the player's feet direction with their eye direction"
"footstep_type_decoy_suffix","bool","0","Append '_decoy' to the footstep type for decoy players using this class"
"sprint","bool","0","Enables sprinting"
"aimassist_use_short_inner_bounds","bool","0",""
"aimassist_adspull_noPitchUp","bool","0",""
"ui_targetinfo_showPortraits","bool","0","Enabling this will ignore the profile setting for toggling Legend portraits on offscreen indicators."
"stealthSounds","bool","0","Should all the code movement sounds this class makes be ""stealthy"" i.e. modified volume/pitch"
