"name","voice","condPlayer","condMap","alias","alwaysPlay","requireAddressee","dialogue","enableTimestamp","disableTimestamp","specialExt"
"bc_reviveThanks","mirage","horizon","","diag_mp_mirage_bc_reviveThanks_condHorizon_%perspective%",true,false,"",0,0,""
"//bc_reviveThanks   (disabled 18.0)","rampart","wraith","","diag_mp_rampart_bc_reviveThanks_condWraith_%perspective%",true,false,"",0,0,""
"//bc_reviveThanks  (disabled for 8.0)","wattson","loba","","diag_mp_wattson_bc_reviveThanks_condLoba_%perspective%",true,false,"",0,0,""
"//bc_reviveThanks  (disabled for 8.0)","horizon","rampart","","diag_mp_horizon_bc_reviveThanks_condRampart_%perspective%",true,false,"",0,0,""
"bc_revivingPlayer","horizon","mirage","","diag_mp_horizon_bc_revivingPlayer_condMirage_%perspective%",true,false,"",0,0,""
"//bc_revivingPlayer  (disabled for 8.0)","loba","octane","","diag_mp_loba_bc_revivingPlayer_condOctane_%perspective%",false,false,"",0,0,""
"//bc_revivingPlayer  (disabled for 8.0)","loba","wattson","","diag_mp_loba_bc_revivingPlayer_condWattson_%perspective%",false,false,"",0,0,""
"bc_revivingPlayer","mirage","horizon","","diag_mp_mirage_bc_revivingPlayer_condHorizon_%perspective%",true,false,"",0,0,""
"//bc_revivingPlayer  (disabled for 8.0)","pathfinder","horizon","","diag_mp_pathfinder_bc_revivingPlayer_condHorizon_%perspective%",false,false,"",0,0,""
"//bc_revivingPlayer   (disabled 18.0)","wraith","rampart","","diag_mp_wraith_bc_revivingPlayer_condRampart_%perspective%",true,false,"",0,0,""
"bc_shRoyaleRev","loba","revenant","","diag_mp_loba_bc_shRoyaleRev_condRevenant_%perspective%",true,false,"",0,0,""
"//bc_tridentEnter   (disabled 13.0)","lifeline","octane","","diag_mp_lifeline_bc_tridentEnter_condOctane_%perspective%",false,false,"",0,0,""
"bc_tridentEnter","mirage","crypto","","diag_mp_mirage_bc_tridentEnter_condCrypto_%perspective%",true,false,"",0,0,""
"//bc_tridentEnter   (disabled 13.0)","octane","lifeline","","diag_mp_octane_bc_tridentEnter_condLifeline_%perspective%",false,false,"",0,0,""
"bc_tridentJoin","bloodhound","loba","","diag_mp_bloodhound_bc_tridentJoin_condLoba_%perspective%",false,true,"",0,0,""
"//bc_tridentJoin   (disabled 13.0)","lifeline","octane","","diag_mp_lifeline_bc_tridentJoin_condOctane_%perspective%",false,true,"",0,0,""
"bc_tridentJoin","loba","revenant","","diag_mp_loba_bc_tridentJoin_condRevenant_%perspective%",true,true,"",0,0,""
"bc_tridentJoin","mirage","crypto","","diag_mp_mirage_bc_tridentJoin_condCrypto_%perspective%",true,true,"",0,0,""
"//bc_tridentJoin   (disabled 13.0)","octane","lifeline","","diag_mp_octane_bc_tridentJoin_condLifeline_%perspective%",false,true,"",0,0,""
"bc_tridentJoin","crypto","mirage","","diag_mp_crypto_bc_tridentJoin_condMirage_%perspective%",true,true,"",0,0,""
"bc_gotFriendlyBanner","loba","revenant","","diag_mp_loba_bc_gotFriendlyBanner_condRevenant_%perspective%",true,false,"",0,0,""
"","","","","",false,false,"",0,0,""
"//ping_exploreGoPlayer  (disabled for 8.0)","mirage","rampart","","diag_mp_mirage_ping_exploreGoPlayer_calm_condRampart",true,false,"",0,0,""
"//ping_exploreGoPlayer  (disabled for 7.2+)","pathfinder","mirage","","diag_mp_pathfinder_ping_exploreGoPlayer_calmFar_condMirage",true,false,"",0,0,""
"//ping_iWillJoin  (disabled for 7.2+)","mirage","pathfinder","","diag_mp_mirage_ping_iWillJoin_calm_condPathfinder",true,false,"",0,0,""
"//ping_iWillJoin   (disabled 18.0)","wraith","rampart","","diag_mp_wraith_ping_iWillJoin_calm_condRampart",true,false,"",0,0,""
"ping_reviveYoureWelcome","crypto","caustic","","diag_mp_crypto_ping_reviveYoureWelcome_calm_condCaustic",true,false,"",0,0,""
"ping_reviveYoureWelcome","crypto","mirage","","diag_mp_crypto_ping_reviveYoureWelcome_calm_condMirage",true,false,"",0,0,""
"ping_reviveYoureWelcome","loba","revenant","","diag_mp_loba_ping_reviveYoureWelcome_calm_condRevenant",true,false,"",0,0,""
"//ping_reviveYoureWelcome  (disabled for 8.0)","rampart","horizon","","diag_mp_rampart_ping_reviveYoureWelcome_calm_condHorizon",false,false,"",0,0,""
"//ping_silenceBomb   (disabled 19.0)","crypto","mirage","","diag_mp_crypto_ping_silenceBomb_calm_condMirage",false,false,"",0,0,""
"//ping_spotDefault   (disabled 18.0)","rampart","wraith","","diag_mp_rampart_ping_spotDefault_calm_condWraith",true,false,"",0,0,""
"","","","","",false,false,"",0,0,""
"ping_tridentEnter","bloodhound","loba","","diag_mp_bloodhound_ping_tridentEnter_calm_condLoba",false,false,"",0,0,""
"//ping_tridentEnter   (disabled)","lifeline","octane","","diag_mp_lifeline_ping_tridentEnter_calm_condOctane",false,false,"",0,0,""
"//ping_tridentEnter   (disabled 13.0)","octane","lifeline","","diag_mp_octane_ping_tridentEnter_calm_condLifeline",false,false,"",0,0,""
"ping_tridentHurry","loba","revenant","","diag_mp_loba_ping_tridentHurry_calm_condRevenant",true,false,"",0,0,""
"//ping_vehicleEnter   (disabled 13.0)","lifeline","octane","","diag_mp_lifeline_ping_vehicleEnter_calm_condOctane",false,false,"",0,0,""
"//ping_vehicleEnter   (disabled 13.0)","octane","lifeline","","diag_mp_octane_ping_vehicleEnter_calm_condLifeline",false,false,"",0,0,""
"//ping_youreWelcome   (disabled 20.0)","bangalore","loba","","diag_mp_bangalore_ping_youreWelcome_calm_condLoba",true,false,"",0,0,""
"ping_youreWelcome","horizon","mirage","","diag_mp_horizon_ping_youreWelcome_calm_condMirage",true,false,"",0,0,""
"ping_youreWelcome","mirage","horizon","","diag_mp_mirage_ping_youreWelcome_calm_condHorizon",true,false,"",0,0,""
"//ping_youreWelcome   (disabled 17.0)","mirage","rampart","","diag_mp_mirage_ping_youreWelcome_calm_condRampart",true,false,"",0,0,""
"//ping_reviveYoureWelcome   (disabled for 9.0)","wattson","caustic","","diag_mp_wattson_ping_reviveYoureWelcome_condCaustic",true,false,"",0,0,""
"","","","","",false,false,"",0,0,""
"//ping_spotMarvin  (disabled for 8.0)","wattson","pathfinder","","diag_mp_wattson_ping_spotMarvin_calm_condPathfinder",false,false,"",0,0,""
"","","","","",false,false,"",0,0,""
"//ping_thanks  (disabled for 8.0)","gibraltar","caustic","","diag_mp_gibraltar_ping_thanks_condCaustic",true,false,"",0,0,""
"//ping_youreWelcome  (disabled for 8.0)","caustic","gibraltar","","diag_mp_caustic_ping_youreWelcome_calm_condGibraltar",true,false,"",0,0,""
"//ping_reviveYoureWelcome   (disabled 16.0)","wattson","crypto","","diag_mp_wattson_ping_reviveYoureWelcome_calm_condCrypto",true,false,"",0,0,""
"//ping_reviveYoureWelcome   (disabled 16.0)","crypto","wattson","","diag_mp_crypto_ping_reviveYoureWelcome_calm_condWattson",true,false,"",0,0,""
"ping_gravityLift","crypto","wattson","","diag_mp_crypto_ping_gravityLift_calm_condWattson",false,false,"",0,0,""
"//ping_thanks   (disabled 13.0)","revenant","bangalore","","diag_mp_revenant_ping_thanks_condBangalore_3p",true,false,"",0,0,""
"","","","","",false,false,"",0,0,""
"","","","","",false,false,"",0,0,""
"bc_revivingPlayer","bloodhound","fuse","","diag_mp_bloodhound_bc_revivingPlayer_condFuse_%perspective%",true,false,"",0,0,""
"//bc_revivingPlayer (disabled for 9.0)","caustic","fuse","","diag_mp_caustic_bc_revivingPlayer_condFuse_%perspective%",true,false,"",0,0,""
"bc_reviveThanks","fuse","bloodhound","","diag_mp_fuse_bc_reviveThanks_condBloodhound_%perspective%",true,false,"",0,0,""
"//bc_reviveThanks (disabled for 9.0)","fuse","caustic","","diag_mp_fuse_bc_reviveThanks_condCaustic_%perspective%",true,false,"",0,0,""
"bc_reviveThanks","fuse","lifeline","","diag_mp_fuse_bc_reviveThanks_condLifeline_%perspective%",true,false,"",0,0,""
"//bc_reviveThanks (disabled for 9.0)","fuse","mirage","","diag_mp_fuse_bc_reviveThanks_condMirage_%perspective%",true,false,"",0,0,""
"//bc_reviveThanks (disabled for 9.0)","fuse","octane","","diag_mp_fuse_bc_reviveThanks_condOctane_%perspective%",true,false,"",0,0,""
"//bc_reviveThanks  (disabled for 9.0)","fuse","rampart","","diag_mp_fuse_bc_reviveThanks_condRampart_%perspective%",true,false,"",0,0,""
"bc_revivingPlayer","fuse","bloodhound","","diag_mp_fuse_bc_revivingPlayer_condBloodhound_%perspective%",true,false,"",0,0,""
"//bc_tridentJoin  (added in 8 but not enabled as per script)","gibraltar","octane","","diag_mp_gibraltar_bc_tridentJoin_condOctane_%perspective%",true,true,"",0,0,""
"//bc_revivingPlayer (disabled for 9.0)","horizon","wattson","","diag_mp_horizon_bc_revivingPlayer_condWattson_%perspective%",true,false,"",0,0,""
"bc_revivingPlayer","lifeline","fuse","","diag_mp_lifeline_bc_revivingPlayer_condFuse_%perspective%",true,false,"",0,0,""
"//bc_revivingPlayer (disabled for 9.0)","octane","fuse","","diag_mp_octane_bc_revivingPlayer_condFuse_%perspective%",true,false,"",0,0,""
"//bc_tridentEnter  (added in 8 but not enabled as per script)","octane","gibraltar","","diag_mp_octane_bc_tridentEnter_condGibraltar_%perspective%",true,false,"",0,0,""
"//bc_revivingPlayer (disabled for 9.0)","mirage","fuse","","diag_mp_mirage_bc_revivingPlayer_condFuse_%perspective%",true,false,"",0,0,""
"bc_reviveThanks","mirage","rampart","","diag_mp_mirage_bc_reviveThanks_condRampart_%perspective%",true,false,"",0,0,""
"//bc_revivingPlayer (disabled for 9.0)","rampart","fuse","","diag_mp_rampart_bc_revivingPlayer_condFuse_%perspective%",true,false,"",0,0,""
"//bc_reviveThanks (disabled for 9.0)","wattson","horizon","","diag_mp_wattson_bc_reviveThanks_condHorizon_%perspective%",true,false,"",0,0,""
"","","","","",false,false,"",0,0,""
"//ping_reviveYoureWelcome (disabled for 9.0)","caustic","fuse","","diag_mp_caustic_ping_reviveYoureWelcome_calm_condFuse",true,false,"",0,0,""
"//ping_reviveYoureWelcome  (disabled for 9.0)","horizon","wattson","","diag_mp_horizon_ping_reviveYoureWelcome_calm_condWattson",true,false,"",0,0,""
"//ping_reviveYoureWelcome (disabled for 9.0)","octane","fuse","","diag_mp_octane_ping_reviveYoureWelcome_calm_condFuse",true,false,"",0,0,""
"//ping_reviveYoureWelcome (disabled for 9.0)","mirage","fuse","","diag_mp_mirage_ping_reviveYoureWelcome_calm_condFuse",true,false,"",0,0,""
"//ping_reviveYoureWelcome (disabled for 9.0)","rampart","fuse","","diag_mp_rampart_ping_reviveYoureWelcome_calm_condFuse",true,false,"",0,0,""
"ping_reviveYoureWelcome","rampart","loba","","diag_mp_rampart_ping_reviveYoureWelcome_calm_condLoba",true,false,"",0,0,""
"ping_reviveYoureWelcome","rampart","mirage","","diag_mp_rampart_ping_reviveYoureWelcome_calm_condMirage",true,false,"",0,0,""
"ping_reviveYoureWelcome","lifeline","fuse","","diag_mp_lifeline_ping_reviveYoureWelcome_calm_condFuse",true,false,"",0,0,""
"//ping_blackMarketNeutral (disabled for 9.0)","loba","fuse","","diag_mp_loba_ping_blackMarketNeutral_calm_condFuse",false,false,"",0,0,""
"//ping_foundFrag (disabled for 9.0)","bangalore","fuse","","diag_mp_bangalore_ping_foundFrag_calm_condFuse",false,false,"",0,0,""
"ping_foundFrag","bloodhound","fuse","","diag_mp_bloodhound_ping_foundFrag_calm_condFuse",false,false,"",0,0,""
"ping_foundDevotion","mirage","rampart","","diag_mp_mirage_ping_foundDevotion_calm_condRampart",false,false,"",0,0,""
"ping_foundLstar","mirage","rampart","","diag_mp_mirage_ping_foundLstar_calm_condRampart",false,false,"",0,0,""
"ping_foundSpitfire","mirage","rampart","","diag_mp_mirage_ping_foundSpitfire_calm_condRampart",false,false,"",0,0,""
"//ping_heatShield  (disabled for 9.0)","wraith","wattson","","diag_mp_wraith_ping_heatShield_calm_condWattson",false,false,"",0,0,""
"//ping_heatShield  (disabled for 9.0)","crypto","wattson","","diag_mp_crypto_ping_heatShield_calm_condWattson",false,false,"",0,0,""
"","","","","",false,false,"",0,0,""
"//keeping disabled, as only one can be enabled per legend+function with requireAddressee:","","","","",false,false,"",0,0,""
"//bc_loba_black_market_friendly_took_loot_calm","loba","valkyrie","","diag_mp_loba_bc_blackMarketSquadLoot_condValkyrie_%perspective%",true,true,"",0,0,""
"","","","","",false,false,"",0,0,""
"ping_thanks","valkyrie","loba","","diag_mp_valkyrie_ping_thanks_condLoba",true,false,"",0,0,""
"ping_thanks","loba","valkyrie","","diag_mp_loba_ping_thanks_condValkyrie",true,false,"",0,0,""
"//ping_thanks   (disabled 14.0)","wraith","mirage","","diag_mp_wraith_ping_thanks_condMirage",false,false,"",0,0,""
"ping_thanks","mirage","wraith","","diag_mp_mirage_ping_thanks_condWraith",true,false,"",0,0,""
"","","","","",false,false,"",0,0,""
"ping_youreWelcome","loba","valkyrie","","diag_mp_loba_ping_youreWelcome_calm_condValkyrie",true,false,"",0,0,""
"ping_youreWelcome","valkyrie","loba","","diag_mp_valkyrie_ping_youreWelcome_calm_condLoba",true,false,"",0,0,""
"//ping_youreWelcome   (disabled 14.0)","mirage","wraith","","diag_mp_mirage_ping_youreWelcome_calm_condWraith",false,false,"",0,0,""
"ping_youreWelcome","wraith","mirage","","diag_mp_wraith_ping_youreWelcome_calm_condMirage",true,false,"",0,0,""
"","","","","",false,false,"",0,0,""
"//bc_revivingPlayer   (disabled 20.0)","valkyrie","rampart","","diag_mp_valkyrie_bc_revivingPlayer_condRampart_%perspective%",true,false,"",0,0,""
"bc_revivingPlayer","valkyrie","loba","","diag_mp_valkyrie_bc_revivingPlayer_condLoba_%perspective%",true,false,"",0,0,""
"//bc_revivingPlayer (disabled 17.0)","rampart","valkyrie","","diag_mp_rampart_bc_revivingPlayer_condValkyrie_%perspective%",true,false,"",0,0,""
"bc_revivingPlayer","loba","valkyrie","","diag_mp_loba_bc_revivingPlayer_condValkyrie_%perspective%",true,false,"",0,0,""
"//bc_revivingPlayer   (disabled 19.0)","fuse","lifeline","","diag_mp_fuse_bc_revivingPlayer_condLifeline_%perspective%",true,false,"",0,0,""
"//bc_revivingPlayer   (disabled 15.0)","mirage","wraith","","diag_mp_mirage_bc_revivingPlayer_condWraith_%perspective%",true,false,"",0,0,""
"//bc_revivingPlayer   (disabled 15.0)","wraith","mirage","","diag_mp_wraith_bc_revivingPlayer_condMirage_%perspective%",true,false,"",0,0,""
"","","","","",false,false,"",0,0,""
"bc_reviveThanks","valkyrie","loba","","diag_mp_valkyrie_bc_reviveThanks_condLoba_%perspective%",true,false,"",0,0,""
"//bc_reviveThanks (disabled 17.0)","valkyrie","rampart","","diag_mp_valkyrie_bc_reviveThanks_condRampart_%perspective%",true,false,"",0,0,""
"bc_reviveThanks","loba","valkyrie","","diag_mp_loba_bc_reviveThanks_condValkyrie_%perspective%",true,false,"",0,0,""
"//bc_reviveThanks   (disabled 20.0)","rampart","valkyrie","","diag_mp_rampart_bc_reviveThanks_condValkyrie_%perspective%",true,false,"",0,0,""
"bc_reviveThanks","bloodhound","fuse","","diag_mp_bloodhound_bc_reviveThanks_condFuse_%perspective%",true,false,"",0,0,""
"//bc_reviveThanks   (disabled 19.0)","lifeline","fuse","","diag_mp_lifeline_bc_reviveThanks_condFuse_%perspective%",true,false,"",0,0,""
"//bc_reviveThanks   (disabled 15.0)","mirage","wraith","","diag_mp_mirage_bc_reviveThanks_condWraith_%perspective%",true,false,"",0,0,""
"//bc_reviveThanks   (disabled 15.0)","wraith","mirage","","diag_mp_wraith_bc_reviveThanks_condMirage_%perspective%",true,false,"",0,0,""
"","","","","",false,false,"",0,0,""
"//ping_reviveYoureWelcome   (disabled 20.0)","valkyrie","rampart","","diag_mp_valkyrie_ping_reviveYoureWelcome_calm_condRampart",true,false,"",0,0,""
"ping_reviveYoureWelcome","valkyrie","loba","","diag_mp_valkyrie_ping_reviveYoureWelcome_calm_condLoba",true,false,"",0,0,""
"//ping_reviveYoureWelcome (disabled 17.0)","rampart","valkyrie","","diag_mp_rampart_ping_reviveYoureWelcome_calm_condValkyrie",true,false,"",0,0,""
"ping_reviveYoureWelcome","loba","valkyrie","","diag_mp_loba_ping_reviveYoureWelcome_calm_condValkyrie",true,false,"",0,0,""
"ping_reviveYoureWelcome","fuse","bloodhound","","diag_mp_fuse_ping_reviveYoureWelcome_calm_condBloodhound",true,false,"",0,0,""
"//ping_reviveYoureWelcome   (disabled 19.0)","fuse","lifeline","","diag_mp_fuse_ping_reviveYoureWelcome_calm_condLifeline",true,false,"",0,0,""
"//ping_reviveYoureWelcome   (disabled 15.0)","mirage","wraith","","diag_mp_mirage_ping_reviveYoureWelcome_calm_condWraith",true,false,"",0,0,""
"ping_reviveYoureWelcome","bloodhound","fuse","","diag_mp_bloodhound_ping_reviveYoureWelcome_calm_condFuse",true,false,"",0,0,""
"//ping_reviveYoureWelcome   (disabled 15.0)","wraith","mirage","","diag_mp_wraith_ping_reviveYoureWelcome_calm_condMirage",true,false,"",0,0,""
"","","","","",false,false,"",0,0,""
"bc_arenasMatchStart","mirage","crypto","","diag_mp_mirage_bc_arenasMatchStart_condCrypto_%perspective%",true,false,"",0,0,""
"bc_arenasMatchStart","crypto","wattson","","diag_mp_crypto_bc_arenasMatchStart_condWattson_%perspective%",false,false,"",0,0,""
"bc_arenasMatchStart","crypto","mirage","","diag_mp_crypto_bc_arenasMatchStart_condMirage_%perspective%",false,false,"",0,0,""
"bc_arenasMatchStart","loba","revenant","","diag_mp_loba_bc_arenasMatchStart_condRevenant_%perspective%",true,false,"",0,0,""
"","","","","",false,false,"",0,0,""
"//bc_arenasMatchPointSquad   (disabled 13.0)","octane","lifeline","","diag_mp_octane_bc_arenasMatchPoint_condLifeline_%perspective%",true,false,"",0,0,""
"//bc_arenasMatchPointSquad   (disabled 13.0)","lifeline","octane","","diag_mp_lifeline_bc_arenasMatchPoint_condOctane_%perspective%",false,false,"",0,0,""
"bc_arenasMatchPointSquad","mirage","crypto","","diag_mp_mirage_bc_arenasMatchWinning_condCrypto_%perspective%",true,false,"",0,0,""
"bc_arenasMatchPointSquad","crypto","mirage","","diag_mp_crypto_bc_arenasMatchWinning_condMirage_%perspective%",false,false,"",0,0,""
"","","","","",false,false,"",0,0,""
"//ping_thanks   (disabled 18.1 ST)","valkyrie","revenant","","diag_mp_valkyrie_ping_thanks_condRevenant",true,false,"",0,0,""
"//ping_youreWelcome   (disabled 18.1 ST)","revenant","valkyrie","","diag_mp_revenant_ping_youreWelcome_calm_condValkyrie",true,false,"",0,0,""
"//ping_thanks   (disabled 18.1 ST)","revenant","valkyrie","","diag_mp_revenant_ping_thanks_condValkyrie",true,false,"",0,0,""
"//ping_youreWelcome   (disabled 18.1 ST)","valkyrie","revenant","","diag_mp_valkyrie_ping_youreWelcome_calm_condRevenant",true,false,"",0,0,""
"//bc_revivingPlayer (disabled 17.0)","valkyrie","revenant","","diag_mp_valkyrie_bc_revivingPlayer_condRevenant_%perspective%",true,false,"",0,0,""
"//bc_reviveThanks (disabled 17.0)","revenant","valkyrie","","diag_mp_revenant_bc_reviveThanks_condValkyrie_%perspective%",true,false,"",0,0,""
"//ping_reviveYoureWelcome (disabled 17.0)","valkyrie","revenant","","diag_mp_valkyrie_ping_reviveYoureWelcome_calm_condRevenant",true,false,"",0,0,""
"//bc_revivingPlayer   (disabled 19.0)","revenant","valkyrie","","diag_mp_revenant_bc_revivingPlayer_condValkyrie_%perspective%",true,false,"",0,0,""
"//bc_reviveThanks   (disabled 19.0)","valkyrie","revenant","","diag_mp_valkyrie_bc_reviveThanks_condRevenant_%perspective%",true,false,"",0,0,""
"//ping_reviveYoureWelcome   (disabled 19.0)","revenant","valkyrie","","diag_mp_revenant_ping_reviveYoureWelcome_calm_condValkyrie",true,false,"",0,0,""
"bc_twoSquaddiesLeft","valkyrie","revenant","","diag_mp_valkyrie_bc_twoSquaddiesLeft_condRevenant_%perspective%",false,false,"",0,0,""
"//bc_twoSquaddiesLeft   (disabled 19.0)","revenant","valkyrie","","diag_mp_revenant_bc_twoSquaddiesLeft_condValkyrie_%perspective%",false,false,"",0,0,""
"","","","","",false,false,"",0,0,""
"//ping_jumpPad   (disabled for 10.0)","octane","valkyrie","","diag_mp_octane_ping_jumpPad_calm_condValkyrie",true,false,"",0,0,""
"//ping_jumpPad   (disabled for 10.0)","valkyrie","octane","","diag_mp_valkyrie_ping_jumpPad_calm_condOctane",true,false,"",0,0,""
"//ping_gravityLift   (disabled for 10.0)","horizon","valkyrie","","diag_mp_horizon_ping_gravityLift_calm_condValkyrie",true,false,"",0,0,""
"//bc_super   (disabled for 10.0)","fuse","valkyrie","","diag_mp_fuse_bc_super_condValkyrie_%perspective%",false,false,"",0,0,""
"//ping_pathStatue   (disabled for 10.1)","horizon","pathfinder","","diag_mp_horizon_ping_pathStatue_calm_condPathfinder",false,true,"",0,0,""
"","","","","",false,false,"",0,0,""
"//ping_thanks (disabled 11.0)","bangalore","valkyrie","","diag_mp_bangalore_ping_thanks_condValkyrie",true,false,"",0,0,""
"//ping_youreWelcome (disabled 11.0)","bangalore","valkyrie","","diag_mp_bangalore_ping_youreWelcome_calm_condValkyrie",true,false,"",0,0,""
"//ping_youreWelcome (disabled 12.0)","bangalore","wraith","","diag_mp_bangalore_ping_youreWelcome_calm_condWraith",true,false,"",0,0,""
"//bc_podLeaderLaunch (disabled 11.0)","bloodhound","","mp_rr_desertlands_mu3","diag_mp_bloodhound_bc_podLeaderLaunch_condWE_%perspective%",false,false,"",0,0,""
"//bc_arenasMatchStart   (disabled 19.0)","bloodhound","fuse","","diag_mp_bloodhound_bc_arenasMatchStart_condFuse_%perspective%",false,false,"",0,0,""
"//bc_arenasMatchStart   (disabled 19.0)","bloodhound","seer","","diag_mp_bloodhound_bc_arenasMatchStart_condSeer_%perspective%",false,false,"",0,0,""
"//bc_reviveThanks (disabled 11.0)","bloodhound","seer","","diag_mp_bloodhound_bc_reviveThanks_condSeer_%perspective%",true,false,"",0,0,""
"//bc_revivingPlayer (disabled 11.0)","bloodhound","seer","","diag_mp_bloodhound_bc_revivingPlayer_condSeer_%perspective%",true,false,"",0,0,""
"//ping_reviveYoureWelcome (disabled 11.0)","bloodhound","seer","","diag_mp_bloodhound_ping_reviveYoureWelcome_calm_condSeer",true,false,"",0,0,""
"//ping_youreWelcome   (disabled 14.1)","crypto","mirage","","diag_mp_crypto_ping_youreWelcome_calm_condMirage",true,false,"",0,0,""
"//ping_thanks disabled   (disabled 14.0)","crypto","mirage","","diag_mp_crypto_ping_thanks_condMirage",true,false,"",0,0,""
"//bc_arenasMatchStart   (disabled 19.0","fuse","bloodhound","","diag_mp_fuse_bc_arenasMatchStart_condBloodhound_%perspective%",false,false,"",0,0,""
"//bc_revivingPlayer (disabled 11.0)","horizon","pathfinder","","diag_mp_horizon_bc_revivingPlayer_condPathfinder_%perspective%",true,false,"",0,0,""
"//ping_reviveYoureWelcome (disabled 11.0)","horizon","pathfinder","","diag_mp_horizon_ping_reviveYoureWelcome_calm_condPathfinder",true,false,"",0,0,""
"//ping_thanks   (disabled 19.1)","lifeline","octane","","diag_mp_lifeline_ping_thanks_condOctane",true,false,"",0,0,""
"//bc_congratsKill   (cut due to requireAddressee with Rev)","loba","seer","","diag_mp_loba_bc_congratsKill_condSeer_%perspective%",false,true,"",0,0,""
"ping_youreWelcome","loba","seer","","diag_mp_loba_ping_youreWelcome_calm_condSeer",true,false,"",0,0,""
"ping_thanks","loba","seer","","diag_mp_loba_ping_thanks_condSeer",true,false,"",0,0,""
"//bc_tridentEnter (disabled 11.0 Loba requireAddressee with Rev)","loba","valkyrie","","diag_mp_loba_bc_tridentEnter_condValkyrie_%perspective%",true,false,"",0,0,""
"//bc_tridentJoin (disabled due to Loba requireAddressee with Rev)","loba","valkyrie","","diag_mp_loba_bc_tridentJoin_condValkyrie_%perspective%",true,true,"",0,0,""
"//bc_arenasMatchStart   (disabled 19.0)","mirage","rampart","","diag_mp_mirage_bc_arenasMatchStart_condRampart_%perspective%",false,false,"",0,0,""
"//ping_thanks   (disabled 14.1)","mirage","crypto","","diag_mp_mirage_ping_thanks_condCrypto",true,false,"",0,0,""
"//ping_youreWelcome   (disabled 14.0)","mirage","crypto","","diag_mp_mirage_ping_youreWelcome_calm_condCrypto",true,false,"",0,0,""
"//bc_arenasMatchStart   (disabled 19.0)","octane","seer","","diag_mp_octane_bc_arenasMatchStart_condSeer_%perspective%",false,false,"",0,0,""
"//ping_youreWelcome   (disabled 19.1)","octane","lifeline","","diag_mp_octane_ping_youreWelcome_calm_condLifeline",true,false,"",0,0,""
"bc_reviveThanks","octane","seer","","diag_mp_octane_bc_reviveThanks_condSeer_%perspective%",true,false,"",0,0,""
"bc_revivingPlayer","octane","seer","","diag_mp_octane_bc_revivingPlayer_condSeer_%perspective%",true,false,"",0,0,""
"ping_reviveYoureWelcome","octane","seer","","diag_mp_octane_ping_reviveYoureWelcome_calm_condSeer",true,false,"",0,0,""
"//bc_reviveThanks","pathfinder","horizon","","diag_mp_pathfinder_bc_reviveThanks_condHorizon_%perspective%",true,false,"",0,0,""
"//bc_arenasMatchStart   (disabled 19.0)","rampart","mirage","","diag_mp_rampart_bc_arenasMatchStart_condMirage_%perspective%",false,false,"",0,0,""
"//bc_arenasMatchStart   (disabled 19.0)","rampart","seer","","diag_mp_rampart_bc_arenasMatchStart_condSeer_%perspective%",false,false,"",0,0,""
"bc_arenasMatchPointEnemy","rampart","seer","","diag_mp_rampart_bc_arenasMatchPointEnemy_condSeer_%perspective%",false,false,"",0,0,""
"bc_congratsKill","rampart","seer","","diag_mp_rampart_bc_congratsKill_condSeer_%perspective%",false,true,"",0,0,""
"//bc_twoSquaddiesLeft (disabled 11.0)","revenant","seer","","diag_mp_revenant_bc_twoSquaddiesLeft_condSeer_%perspective%",false,false,"",0,0,""
"//bc_arenasMatchStart   (disabled 19.0)","seer","bloodhound","","diag_mp_seer_bc_arenasMatchStart_condBloodhound_%perspective%",false,false,"",0,0,""
"//bc_arenasMatchStart   (disabled 19.0)","seer","octane","","diag_mp_seer_bc_arenasMatchStart_condOctane_%perspective%",false,false,"",0,0,""
"//bc_arenasMatchStart   (disabled 19.0)","seer","rampart","","diag_mp_seer_bc_arenasMatchStart_condRampart_%perspective%",false,false,"",0,0,""
"bc_arenasMatchPointEnemy","seer","rampart","","diag_mp_seer_bc_arenasMatchPointEnemy_condRampart_%perspective%",false,false,"",0,0,""
"//bc_congratsKill   (cut due to existing line with Rampart)","seer","loba","","diag_mp_seer_bc_congratsKill_condLoba_%perspective%",false,true,"",0,0,""
"//bc_congratsKill   (disabled 19.0)","seer","rampart","","diag_mp_seer_bc_congratsKill_condRampart_%perspective%",false,true,"",0,0,""
"//bc_congratsKill   (cut due to existing line with Rampart)","seer","revenant","","diag_mp_seer_bc_congratsKill_condRevenant_%perspective%",false,true,"",0,0,""
"//bc_reviveThanks (disabled 11.0)","seer","bloodhound","","diag_mp_seer_bc_reviveThanks_condBloodhound_%perspective%",true,false,"",0,0,""
"bc_reviveThanks","seer","octane","","diag_mp_seer_bc_reviveThanks_condOctane_%perspective%",true,false,"",0,0,""
"//bc_revivingPlayer (disabled 11.0)","seer","bloodhound","","diag_mp_seer_bc_revivingPlayer_condBloodhound_%perspective%",true,false,"",0,0,""
"bc_revivingPlayer","seer","octane","","diag_mp_seer_bc_revivingPlayer_condOctane_%perspective%",true,false,"",0,0,""
"//ping_reviveYoureWelcome (disabled 11.0)","seer","bloodhound","","diag_mp_seer_ping_reviveYoureWelcome_calm_condBloodhound",true,false,"",0,0,""
